src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
192.168.154.39,192.168.156.30,1106,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.155.253,224.0.0.252,51980,5355,17,0.4185495376586914,4.778406903010155,358.38051772576165,2,150,75.0,75,75,0.0,0.4187459945678711,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.154.39,140.82.121.4,34176,443,6,0.16077160835266113,192.82011492974456,18280.590896081267,31,2939,94.80645161290323,66,583,106.16666751067672,0.0051330645879109705,1,0,1,0,3,30,64240,0,35,31,0,2939,0,benign
192.168.154.39,140.82.112.17,43018,443,6,0.5473637580871582,18.269386403927154,2950.5059042342355,10,1615,161.5,66,583,186.84589609860018,0.060252745946248375,1,0,1,0,3,9,64240,0,14,10,0,1615,0,benign
140.82.121.4,192.168.154.39,443,34176,6,0.16733670234680176,191.23120959848174,471731.53822765476,32,78938,2466.8125,66,7186,1426.5042188126617,0.005247692908010175,1,0,1,0,27,32,65535,0,61,32,0,78938,0,benign
192.168.154.39,140.82.121.4,34176,443,6,0.00019979476928710938,10010.272076372315,540554.6921241051,2,108,54.0,54,54,0.0,0.00010013580322265625,0,2,0,0,0,0,0,0,2,2,0,108,0,benign
140.82.112.17,192.168.154.39,443,43018,6,0.5456559658050537,16.493909283519915,12003.900645228381,9,6550,727.7777777777778,66,2914,1007.4869450491378,0.0678257942199707,1,0,1,0,7,9,65535,0,18,9,0,6550,0,benign
192.168.154.39,140.82.112.17,43018,443,6,0.0009298324584960938,2150.925128205128,116149.95692307693,2,108,54.0,54,54,0.0,0.00019812583923339844,0,2,0,0,0,0,0,0,2,2,0,108,0,benign
192.168.157.6,192.168.159.255,57621,57621,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0,0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.156.226,224.0.0.251,5353,5353,17,1e-06,1000000.0,128000000.0,1,128,128.0,128,128,0,0,0,0,0,0,0,0,,0,0,1,0,128,0,benign
192.168.154.39,192.168.152.2,45812,53,17,1e-06,1000000.0,81000000.0,1,81,81.0,81,81,0,0,0,0,0,0,0,0,,0,0,1,0,81,0,benign
192.168.152.2,192.168.154.39,53,45812,17,1e-06,1000000.0,165000000.0,1,165,165.0,165,165,0,0,0,0,0,0,0,0,,0,0,1,0,165,0,benign
192.168.157.245,224.0.0.251,5353,5353,17,1e-06,1000000.0,139000000.0,1,139,139.0,139,139,0,0,0,0,0,0,0,0,,0,0,1,0,139,0,benign
192.168.156.30,192.168.154.39,45152,100,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,100,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.152.122,224.0.0.251,5353,5353,17,1e-06,1000000.0,132000000.0,1,132,132.0,132,132,0,0,0,0,0,0,0,0,,0,0,1,0,132,0,benign
192.168.156.30,192.168.154.39,45152,9944,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,9944,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,264,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,264,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,4900,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,4900,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,3889,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,3889,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.159.92,224.0.0.251,5353,5353,17,14.994056940078735,1.2004756332414914,233.692589937677,18,3504,194.66666666666666,83,310,113.58386380840837,0.882235092275283,0,0,0,0,0,0,,0,0,18,0,3504,0,benign
192.168.157.6,224.0.0.252,59013,5355,17,0.4179208278656006,4.7855954205833005,358.9196565437475,2,150,75.0,75,75,0.0,0.4231133460998535,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.156.30,192.168.154.39,45152,5679,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,5679,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.154.119,192.168.159.255,57621,57621,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0,0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.155.253,224.0.0.252,64005,5355,17,0.418689489364624,4.776809666359359,358.2607249769519,2,150,75.0,75,75,0.0,0.4196498394012451,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.156.30,192.168.154.39,45152,5859,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,5859,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,255,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,255,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.158.125,192.168.159.255,57621,57621,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0,0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.156.30,192.168.154.39,45152,222,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,222,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,1104,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,1104,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.154.39,140.82.121.4,34192,443,6,0.17880487442016602,156.5952834943637,15323.967027662735,28,2740,97.85714285714286,66,583,111.36217666485507,0.006576555746572989,1,0,1,0,3,27,64240,0,32,28,0,2740,0,benign
192.168.154.39,140.82.112.17,43024,443,6,0.5390036106109619,18.552751416015518,2923.9136231640455,10,1576,157.6,66,583,180.8843706779432,0.05984793768988715,1,0,1,0,3,9,64240,0,14,10,0,1576,0,benign
140.82.121.4,192.168.154.39,443,34192,6,0.18450450897216797,178.8574175440773,428547.7923573529,33,79069,2396.030303030303,66,7186,1445.2168411013727,0.005651660263538361,1,0,1,0,29,33,65535,0,64,33,0,79069,0,benign
192.168.154.39,140.82.121.4,34192,443,6,0.0007376670837402344,2711.2501616031027,146407.50872656755,2,108,54.0,54,54,0.0,0.00043201446533203125,0,2,0,0,0,0,0,0,2,2,0,108,0,benign
140.82.112.17,192.168.154.39,443,43024,6,0.5362651348114014,16.782743116733112,12214.10749051132,9,6550,727.7777777777778,66,2914,1007.4869450491378,0.06730854511260986,1,0,1,0,7,9,65535,0,18,9,0,6550,0,benign
192.168.154.39,140.82.112.17,43024,443,6,0.0002803802490234375,7133.170068027211,385191.1836734694,2,108,54.0,54,54,0.0,6.461143493652344e-05,0,2,0,0,0,0,0,0,2,2,0,108,0,benign
192.168.156.30,192.168.154.39,45152,1130,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,1130,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,27715,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,27715,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.155.253,224.0.0.252,50887,5355,17,0.4161663055419922,4.805771090466609,360.4328317849957,2,150,75.0,75,75,0.0,0.418792724609375,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.158.66,224.0.0.251,5353,5353,17,6.563458442687988,1.8283044076204342,137.12283057153257,12,900,75.0,75,75,0.0,0.5958495573564009,0,0,0,0,0,0,,0,0,12,0,900,0,benign
192.168.157.6,224.0.0.252,56180,5355,17,0.4159822463989258,4.807897493976235,360.59231204821765,2,150,75.0,75,75,0.0,0.4152674674987793,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.159.87,239.255.255.250,60644,3702,17,6.3963518142700195,1.0943738248392254,763.8729297377794,7,4886,698.0,698,698,0.0,1.0653098821640015,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
192.168.156.30,192.168.154.39,45152,6129,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,6129,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,15002,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,15002,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.158.66,224.0.0.252,57794,5355,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0,0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
192.168.158.66,224.0.0.252,63887,5355,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0,0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
91.189.91.48,192.168.154.39,80,58350,6,0.31847333908081055,12.559921064491448,1705.009284504714,4,543,135.75,66,337,134.21965827205292,0.10182571411132812,1,0,1,0,1,4,65160,0,7,4,0,543,0,benign
192.168.154.39,91.189.91.48,58350,80,6,0.3219931125640869,15.52828245357217,1323.009665044349,5,426,85.2,66,154,38.61605883567094,0.0771828293800354,1,0,1,0,1,4,64240,0,7,5,0,426,0,benign
192.168.156.30,192.168.154.39,45152,2710,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,2710,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,1083,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,1083,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.154.39,192.168.152.2,53724,53,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0,0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
192.168.152.2,192.168.154.39,53,53724,17,1e-06,1000000.0,152000000.0,1,152,152.0,152,152,0,0,0,0,0,0,0,0,,0,0,1,0,152,0,benign
192.168.156.30,192.168.154.39,45152,4000,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,4000,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.154.39,192.168.152.2,35480,53,17,1e-06,1000000.0,81000000.0,1,81,81.0,81,81,0,0,0,0,0,0,0,0,,0,0,1,0,81,0,benign
192.168.152.2,192.168.154.39,53,35480,17,1e-06,1000000.0,165000000.0,1,165,165.0,165,165,0,0,0,0,0,0,0,0,,0,0,1,0,165,0,benign
192.168.158.66,192.168.159.255,137,137,17,4.945739269256592,0.404388482917464,37.20374042840668,2,184,92.0,92,92,0.0,4.943768501281738,0,0,0,0,0,0,,0,0,2,0,184,0,benign
192.168.158.125,239.255.255.250,58953,1900,17,3.0300424098968506,1.3201135360135665,279.8640696348761,4,848,212.0,212,212,0.0,1.0096851189931233,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.153.157,224.0.0.251,5353,5353,17,0.8271012306213379,7.254251085435647,1085.7195791202018,6,898,149.66666666666666,82,253,76.65681096071415,0.16445355415344237,0,0,0,0,0,0,,0,0,6,0,898,0,benign
192.168.156.30,192.168.154.39,45152,3261,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,3261,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.155.253,224.0.0.252,56471,5355,17,0.42406201362609863,4.716291334133568,353.7218500600176,2,150,75.0,75,75,0.0,0.4235680103302002,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.156.253,224.0.0.251,5353,5353,17,5.002302646636963,1.1994476191946897,238.69007621974325,6,1194,199.0,171,240,32.459205165869356,1.0007003784179687,0,0,0,0,0,0,,0,0,6,0,1194,0,benign
192.168.156.30,192.168.154.39,45152,3011,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,3011,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.157.6,224.0.0.252,58770,5355,17,0.41245603561401367,4.849001656679958,363.6751242509968,2,150,75.0,75,75,0.0,0.41090869903564453,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.154.39,140.82.121.4,44380,443,6,0.15984010696411133,162.66255380971273,16322.561649597714,26,2609,100.34615384615384,66,583,115.44589808484052,0.006289310455322265,1,0,1,0,3,25,64240,0,30,26,0,2609,0,benign
192.168.154.39,140.82.112.17,46082,443,6,0.5253262519836426,20.939368551378838,3104.7372824817166,11,1631,148.27272727272728,66,583,172.29282684377253,0.05264158248901367,1,0,1,0,3,10,64240,0,15,11,0,1631,0,benign
140.82.121.4,192.168.154.39,443,44380,6,0.16942834854125977,177.0660002195223,465896.05977760704,30,78936,2631.2,66,11458,1995.964435451245,0.005742985626746868,1,0,1,0,27,30,65535,0,59,30,0,78936,0,benign
192.168.154.39,140.82.121.4,44380,443,6,0.00023436546325683594,8533.680569684639,460818.7507629705,2,108,54.0,54,54,0.0,0.002083301544189453,0,2,0,0,0,0,0,0,2,2,0,108,0,benign
192.168.156.30,192.168.154.39,45152,1277,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,1277,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.157.6,192.168.159.255,137,137,17,14.7288236618042,1.1541994384850687,106.18634834062632,17,1564,92.0,92,92,0.0,0.9205975085496902,0,0,0,0,0,0,,0,0,17,0,1564,0,benign
140.82.112.17,192.168.154.39,443,46082,6,0.5344305038452148,16.840356108502814,12256.036945632603,9,6550,727.7777777777778,66,2914,1007.4869450491378,0.06640627980232239,1,0,1,0,7,9,65535,0,18,9,0,6550,0,benign
192.168.154.39,140.82.112.17,46082,443,6,0.00020766258239746094,9631.00803673938,520074.43398392654,2,108,54.0,54,54,0.0,0.0004749298095703125,0,2,0,0,0,0,0,0,2,2,0,108,0,benign
192.168.156.30,192.168.154.39,45152,44501,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,44501,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,3800,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,3800,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.155.222,239.255.255.250,54627,1900,17,3.016824245452881,1.325897591160312,281.0902893259861,4,848,212.0,212,212,0.0,1.0070699055989583,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.156.30,192.168.154.39,45152,1187,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,1187,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.155.253,192.168.159.255,137,137,17,15.120148181915283,1.3227383593979158,121.69192906460825,20,1840,92.0,92,92,0.0,0.7958127573916787,0,0,0,0,0,0,,0,0,20,0,1840,0,benign
192.168.156.30,192.168.154.39,45152,481,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,481,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.155.253,224.0.0.252,51779,5355,17,0.43877243995666504,4.558171429813432,341.86285723600736,2,150,75.0,75,75,0.0,0.4303860664367676,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.157.237,224.0.0.251,49635,5353,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0,0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,48398,5353,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0,0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.156.30,192.168.154.39,45152,6003,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,6003,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.157.197,224.0.0.251,5353,5353,17,10.022780656814575,3.891135737215157,309.19563204178905,39,3099,79.46153846153847,72,81,3.110645167858894,0.2637815789172524,0,0,0,0,0,0,,0,0,39,0,3099,0,benign
192.168.154.133,224.0.0.251,5353,5353,17,10.020312786102295,4.890066911679714,390.00778552743515,49,3908,79.75510204081633,72,81,2.8323327564990337,0.20876219868659973,0,0,0,0,0,0,,0,0,49,0,3908,0,benign
192.168.154.254,224.0.0.251,5353,5353,17,1e-06,1000000.0,133000000.0,1,133,133.0,133,133,0,0,0,0,0,0,0,0,,0,0,1,0,133,0,benign
192.168.156.30,192.168.154.39,45152,464,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.157.6,239.255.255.250,50359,1900,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0,0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
192.168.154.39,192.168.156.30,464,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.157.6,224.0.0.252,60536,5355,17,0.43079328536987305,4.642597895375338,348.1948421531504,2,150,75.0,75,75,0.0,0.42986512184143066,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.156.213,224.0.0.251,5353,5353,17,0.7661595344543457,7.831267158051051,3109.0130617462673,6,2382,397.0,84,747,343.4728519111809,0.15188860893249512,0,0,0,0,0,0,,0,0,6,0,2382,0,benign
192.168.156.30,192.168.154.39,45152,7002,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,7002,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.154.39,192.168.152.2,43753,53,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0,0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
192.168.152.2,192.168.154.39,53,43753,17,1e-06,1000000.0,152000000.0,1,152,152.0,152,152,0,0,0,0,0,0,0,0,,0,0,1,0,152,0,benign
192.168.156.58,224.0.0.251,5353,5353,17,0.7622003555297852,7.871945947636773,3192.0740817667115,6,2433,405.5,93,761,343.13597887717924,0.152527379989624,0,0,0,0,0,0,,0,0,6,0,2433,0,benign
192.168.156.30,192.168.154.39,45152,1091,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,1091,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.154.39,192.168.152.2,47162,53,17,1e-06,1000000.0,81000000.0,1,81,81.0,81,81,0,0,0,0,0,0,0,0,,0,0,1,0,81,0,benign
192.168.152.2,192.168.154.39,53,47162,17,1e-06,1000000.0,165000000.0,1,165,165.0,165,165,0,0,0,0,0,0,0,0,,0,0,1,0,165,0,benign
192.168.158.66,224.0.0.252,57847,5355,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0,0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
192.168.158.66,224.0.0.252,54285,5355,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0,0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
192.168.156.30,192.168.154.39,45152,1169,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,1169,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.155.253,224.0.0.252,61405,5355,17,0.4164748191833496,4.802211101073836,360.1658325805377,2,150,75.0,75,75,0.0,0.41742777824401855,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.156.30,192.168.154.39,45152,4006,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,4006,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.158.106,224.0.0.251,5353,5353,17,1e-06,1000000.0,117000000.0,1,117,117.0,117,117,0,0,0,0,0,0,0,0,,0,0,1,0,117,0,benign
192.168.156.30,192.168.154.39,45152,465,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,465,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,5555,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,5555,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.156.30,192.168.154.39,45152,254,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,254,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.152.190,224.0.0.251,5353,5353,17,1.2650365829467773,7.904909735263143,727.2516956442091,10,920,92.0,91,93,0.4714045207910317,0.1404508484734429,0,0,0,0,0,0,,0,0,10,0,920,0,benign
192.168.157.6,224.0.0.252,49721,5355,17,0.4156172275543213,4.812120064822384,360.9090048616788,2,150,75.0,75,75,0.0,0.4174363613128662,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.152.190,224.0.0.252,61573,5355,17,0.42515087127685547,4.704212398750121,404.56226629251034,2,172,86.0,86,86,0.0,0.4191248416900635,0,0,0,0,0,0,,0,0,2,0,172,0,benign
192.168.152.190,224.0.0.252,62352,5355,17,0.4132990837097168,4.839110655770804,416.16351639628914,2,172,86.0,86,86,0.0,0.41139912605285645,0,0,0,0,0,0,,0,0,2,0,172,0,benign
192.168.156.30,192.168.154.39,45152,6100,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0,0,1,0,0,0,0,0,1024,1,1,1,0,60,0,benign
192.168.154.39,192.168.156.30,6100,45152,6,1e-06,1000000.0,54000000.0,1,54,54.0,54,54,0,0,0,1,0,0,0,1,0,0,2,1,0,54,0,benign
192.168.154.119,239.255.255.250,59492,1900,17,3.033681869506836,1.3185298169218553,279.52832118743333,4,848,212.0,212,212,0.0,1.0111308892567952,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.154.39,140.82.121.4,44390,443,6,0.15528345108032227,206.0747605580173,19409.66651005825,32,3014,94.1875,66,583,105.34013648576078,0.004895148738738029,1,0,1,0,3,31,64240,0,36,32,0,3014,0,benign
192.168.154.39,140.82.112.17,46096,443,6,0.5487508773803711,18.223205487593997,2866.510223198536,10,1573,157.3,66,583,180.45254839492355,0.060955815845065646,1,0,1,0,3,9,64240,0,14,10,0,1573,0,benign
140.82.121.4,192.168.154.39,443,44390,6,0.1510639190673828,218.45057511900103,523156.0288380197,33,79030,2394.848484848485,66,7186,1447.027861713712,0.004692047834396362,1,0,1,0,29,33,65535,0,64,33,0,79030,0,benign
192.168.154.39,140.82.121.4,44390,443,6,0.002927064895629883,683.2783253237761,36897.029567483914,2,108,54.0,54,54,0.0,0.00022339820861816406,0,2,0,0,0,0,0,0,2,2,0,108,0,benign
