src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
8000,41714,6,0.0044200420379638,678.7265764064945,46605.89157991262,3,206,68.66666666666667,66,74,4.618802153517006,0.0023612976074218,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41730,8000,6,0.0042259693145751,946.5284062059238,109087.39881523272,4,461,115.25,66,234,79.63824458135676,0.0015230178833007,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41730,6,0.0048840045928955,614.2500366121552,42178.50251403466,3,206,68.66666666666667,66,74,4.618802153517006,0.0023143291473388,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41740,8000,6,0.0037388801574707,1069.839051141436,123298.9506440505,4,461,115.25,66,234,79.63824458135676,0.0007628599802652,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41740,6,0.0033354759216308,899.4218727662616,61760.301929949965,3,206,68.66666666666667,66,74,4.618802153517006,0.0010870695114135,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41754,8000,6,0.0041706562042236,959.0816898187846,110294.39432916023,4,460,115.0,66,234,79.75796720913425,0.0011909008026123,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41754,6,0.0033862590789794,885.9333943533056,60834.09307892698,3,206,68.66666666666667,66,74,4.618802153517006,0.0016255378723144,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41758,8000,6,0.0032460689544677,1232.2597135512303,142017.9319867793,4,461,115.25,66,234,79.63824458135676,0.000825564066569,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41758,6,0.0045423507690429,660.4509762754567,45350.96703758136,3,206,68.66666666666667,66,74,4.618802153517006,0.0012217760086059,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41772,8000,6,0.0044124126434326,906.5335278543254,104477.989085211,4,461,115.25,66,234,79.63824458135676,0.0006716251373291,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41772,6,0.0184979438781738,162.18018714716573,11136.372850772046,3,206,68.66666666666667,66,74,4.618802153517006,0.0041677951812744,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41774,8000,6,0.0040323734283447,991.9716194643174,114076.7362383965,4,460,115.0,66,234,79.75796720913425,0.0004999637603759,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41774,6,0.0044341087341308,676.5733949887085,46458.03978922465,3,206,68.66666666666667,66,74,4.618802153517006,0.0007230043411254,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41788,8000,6,0.0040891170501708,978.2062853477933,112738.27438633316,4,461,115.25,66,234,79.63824458135676,0.0005683104197184,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41788,6,0.0041496753692626,722.948118356794,49642.43746049986,3,206,68.66666666666667,66,74,4.618802153517006,0.0007957220077514,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41796,8000,6,0.0034296512603759,1166.2993395898504,134415.99888773027,4,461,115.25,66,234,79.63824458135676,0.000531514485677,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41796,6,0.0026562213897705,1129.4239296292972,77553.77650121175,3,206,68.66666666666667,66,74,4.618802153517006,0.0007717609405517,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41804,8000,6,0.0026285648345947,1521.742947845805,175380.87473922904,4,461,115.25,66,234,79.63824458135676,0.0005105336507161,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41804,6,0.0032107830047607,934.351525952328,64158.80478205985,3,206,68.66666666666667,66,74,4.618802153517006,0.000765323638916,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41808,8000,6,0.002558946609497,1563.1432032050684,179370.6825677816,4,459,114.75,66,234,79.88064012429211,0.0003546078999837,1,0,0,0,2,3,64240.0,0,6,4,0,459,0,SLOWLORIS
8000,41808,6,0.0025801658630371,1162.7159489927924,79839.82849750508,3,206,68.66666666666667,66,74,4.618802153517006,0.0005329847335815,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41816,8000,6,0.0026731491088867,1496.3624687834465,172455.77452729215,4,461,115.25,66,234,79.63824458135676,0.0005306402842203,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41816,6,0.0031445026397705,954.0459473803928,65511.15505345364,3,206,68.66666666666667,66,74,4.618802153517006,0.0007950067520141,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41824,8000,6,0.0029792785644531,1342.606914212548,154399.79513444303,4,460,115.0,66,234,79.75796720913425,0.0005927880605061,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41824,6,0.0027625560760498,1085.9508069388107,74568.622076465,3,206,68.66666666666667,66,74,4.618802153517006,0.0008636713027954,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41838,8000,6,0.9920544624328612,5.040045873830623,538.2768993251105,5,534,106.8,66,234,71.46467658920734,0.2519644498825073,2,0,0,0,2,3,64240.0,0,7,5,0,534,0,SLOWLORIS
8000,41838,6,0.0055172443389892,543.7497083099261,37337.47997061493,3,206,68.66666666666667,66,74,4.618802153517006,0.0014656782150268,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41846,8000,6,0.0106279850006103,376.36485182941874,43376.049173340514,4,461,115.25,66,234,79.63824458135676,0.0007193883260091,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41846,6,0.011880874633789,252.50666238561567,17338.790817145607,3,206,68.66666666666667,66,74,4.618802153517006,0.0011004209518432,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41848,8000,6,0.0131566524505615,304.0287044923255,35039.308192740515,4,461,115.25,66,234,79.63824458135676,0.0006258487701416,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41848,6,0.0176072120666503,170.3847257955315,11699.75117129316,3,206,68.66666666666667,66,74,4.618802153517006,0.0009373426437377,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41862,8000,6,0.0160446166992187,249.30480266286256,28670.0523062292,4,460,115.0,66,234,79.75796720913425,0.0007393360137939,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41862,6,0.0107026100158691,280.3054577856984,19247.641434617955,3,206,68.66666666666667,66,74,4.618802153517006,0.0010321140289306,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41876,8000,6,0.0034232139587402,1168.4925477085944,134668.76612341552,4,461,115.25,66,234,79.63824458135676,0.0086267789204915,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41876,6,0.0046935081481933,639.180737580006,43890.41064716042,3,206,68.66666666666667,66,74,4.618802153517006,0.0129450559616088,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41886,8000,6,0.0028612613677978,1397.984834597117,161117.75218731773,4,461,115.25,66,234,79.63824458135676,0.0069684187571207,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41886,6,0.0029544830322265,1015.406068431246,69724.55003227889,3,206,68.66666666666667,66,74,4.618802153517006,0.0084860324859619,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41896,8000,6,0.0029983520507812,1334.0661577608143,153751.12468193384,4,461,115.25,66,234,79.63824458135676,0.000882863998413,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41896,6,0.0028977394104003,1035.289781142011,71089.89830508475,3,206,68.66666666666667,66,74,4.618802153517006,0.0012065172195434,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41898,8000,6,0.0028698444366455,1393.8037717039128,159938.982803024,4,459,114.75,66,234,79.88064012429211,0.0007256666819254,1,0,0,0,2,3,64240.0,0,6,4,0,459,0,SLOWLORIS
8000,41898,6,0.0034971237182617,857.8478320152714,58905.5511317153,3,206,68.66666666666667,66,74,4.618802153517006,0.0010888576507568,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41912,8000,6,0.0031039714813232,1288.6716337660343,148519.40579153545,4,461,115.25,66,234,79.63824458135676,0.0005845228830973,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41912,6,0.003143310546875,954.4077669902912,65536.0,3,206,68.66666666666667,66,74,4.618802153517006,0.0008155107498168,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41924,8000,6,0.0034413337707519,1162.3400304835804,133959.68851323266,4,461,115.25,66,234,79.63824458135676,0.0005568663279215,1,0,0,0,2,3,64240.0,0,6,4,0,461,0,SLOWLORIS
8000,41924,6,0.0034153461456298,878.3882722513089,60315.99469458988,3,206,68.66666666666667,66,74,4.618802153517006,0.0007767677307128,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41936,8000,6,0.0031635761260986,1264.3918908734645,145405.0674504484,4,460,115.0,66,234,79.75796720913425,0.0005280971527099,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41936,6,0.0029928684234619,1002.3828566876444,68830.28949255159,3,206,68.66666666666667,66,74,4.618802153517006,0.0007663965225219,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41942,8000,6,0.0033812522888183,1182.9936539275138,136044.27020166407,4,460,115.0,66,234,79.75796720913425,0.0005284945170084,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41942,6,0.0030786991119384,974.4375435607528,66911.37799117168,3,206,68.66666666666667,66,74,4.618802153517006,0.0007673501968383,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41944,8000,6,0.0033824443817138,1182.5767251709312,135996.32339465708,4,460,115.0,66,234,79.75796720913425,0.0005433559417724,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41944,6,0.0030386447906494,987.2822283248332,67793.37967830522,3,206,68.66666666666667,66,74,4.618802153517006,0.0007903575897216,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41958,8000,6,0.0029449462890625,1358.259067357513,155860.2279792746,4,459,114.75,66,234,79.88064012429211,0.0005482037862141,1,0,0,0,2,3,64240.0,0,6,4,0,459,0,SLOWLORIS
8000,41958,6,0.0036625862121582,819.093347220414,56244.40984246843,3,206,68.66666666666667,66,74,4.618802153517006,0.0007965564727783,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41966,8000,6,0.0029141902923583,1372.5939622024052,157848.30565327662,4,460,115.0,66,234,79.75796720913425,0.0003650983174641,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
8000,41966,6,0.0028393268585205,1056.5884625073477,72552.40775883786,3,206,68.66666666666667,66,74,4.618802153517006,0.0005491971969604,1,0,0,0,0,3,65160.0,0,4,3,0,206,0,benign
41970,8000,6,0.0025203227996826,1587.098287768423,182516.30309336865,4,460,115.0,66,234,79.75796720913425,0.0003159840901692,1,0,0,0,2,3,64240.0,0,6,4,0,460,0,SLOWLORIS
