src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_rate,byte_rate,packet_count,byte_count,avg_packet_size,min_packet_size,max_packet_size,std_packet_size,time_between_packets_mean,num_syn_flags,num_rst_flags,num_fin_flags,num_urg_flags,num_psh_flags,num_ack_flags,initial_window_size,incomplete_handshake,tcp_flags_count,packets_src_to_dst,packets_dst_to_src,bytes_src_to_dst,bytes_dst_to_src,label
192.168.154.39,192.168.152.2,37187.0,53.0,17,1e-06,1000000.0,89000000.0,1,89,89.0,89,89,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,89,0,benign
192.168.154.39,192.168.152.2,58519.0,53.0,17,1e-06,1000000.0,89000000.0,1,89,89.0,89,89,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,89,0,benign
192.168.152.2,192.168.154.39,53.0,58519.0,17,1e-06,1000000.0,146000000.0,1,146,146.0,146,146,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,146,0,benign
192.168.152.2,192.168.154.39,53.0,37187.0,17,1e-06,1000000.0,134000000.0,1,134,134.0,134,134,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,134,0,benign
185.125.190.48,192.168.154.39,80.0,39152.0,6,0.1841316223144531,21.72359071039384,2948.977438935963,4,543,135.75,66,337,134.21965827205292,0.0636940797170003,1,0,1,0,1,4,65160.0,0,7,4,0,543,0,benign
192.168.154.39,185.125.190.48,39152.0,80.0,6,0.1852059364318847,26.99697480722442,2300.1422535755205,5,426,85.2,66,154,38.61605883567094,0.0480144619941711,1,0,1,0,1,4,64240.0,0,7,5,0,426,0,benign
192.168.154.254,224.0.0.251,5353.0,5353.0,17,0.7853679656982422,7.639731007701107,1569.9647220825775,6,1233,205.5,87,363,131.55645176121163,0.1567302227020263,0,0,0,0,0,0,,0,0,6,0,1233,0,benign
192.168.156.58,239.255.255.250,65408.0,1900.0,17,3.018812656402588,1.325024257969906,280.9051426896201,4,848,212.0,212,212,0.0,1.0045874913533528,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.152.154,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
192.168.154.119,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
192.168.156.213,239.255.255.250,60397.0,1900.0,17,3.0159108638763428,1.3262991449484718,281.175418729076,4,848,212.0,212,212,0.0,1.0053331057230632,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.156.39,224.0.0.251,5353.0,5353.0,17,0.8424944877624512,7.12170831637744,1508.6152116859544,6,1271,211.83333333333331,93,378,132.80574786757788,0.1581367492675781,0,0,0,0,0,0,,0,0,6,0,1271,0,benign
192.168.154.119,239.255.255.250,54764.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
192.168.157.6,224.0.0.251,5353.0,5353.0,17,14.953290700912476,1.5381229764092328,124.58796108914784,23,1863,81.0,81,81,0.0,0.6813652407039296,0,0,0,0,0,0,,0,0,23,0,1863,0,benign
192.168.157.6,224.0.0.252,59508.0,5355.0,17,0.3685879707336426,5.426113055233931,406.9584791425448,2,150,75.0,75,75,0.0,0.4131309986114502,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.153.44,224.0.0.251,5353.0,5353.0,17,8.835783243179321,0.3395284738696837,28.40721564709688,3,251,83.66666666666667,81,85,2.309401076758503,4.411088347434998,0,0,0,0,0,0,,0,0,3,0,251,0,benign
192.168.158.192,239.255.255.250,54756.0,1900.0,17,2.988358974456787,0.6692636383698022,119.7981912681946,2,358,179.0,179,179,0.0,3.014484643936157,0,0,0,0,0,0,,0,0,2,0,358,0,benign
192.168.157.6,192.168.159.255,137.0,137.0,17,14.7272629737854,1.1543217521314098,106.1976011960897,17,1564,92.0,92,92,0.0,0.9205458462238312,0,0,0,0,0,0,,0,0,17,0,1564,0,benign
192.168.159.92,224.0.0.251,5353.0,5353.0,17,15.036399364471436,1.0640845332829745,207.49648399018,16,3120,195.0,83,310,114.17647159842814,1.0015352725982667,0,0,0,0,0,0,,0,0,16,0,3120,0,benign
192.168.158.66,192.168.159.255,137.0,137.0,17,3.452948093414306,0.8688227910873612,79.93169678003723,3,276,92.0,92,92,0.0,1.7257165908813477,0,0,0,0,0,0,,0,0,3,0,276,0,benign
192.168.158.66,224.0.0.252,50747.0,5355.0,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
192.168.158.66,224.0.0.252,64697.0,5355.0,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
192.168.152.154,239.255.255.250,59801.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
192.168.155.209,255.255.255.255,17500.0,17500.0,17,0.006934642791748,576.8141373856838,101519.28817988036,4,704,176.0,176,176,0.0,0.0021350383758544,0,0,0,0,0,0,,0,0,4,0,704,0,benign
192.168.155.209,192.168.159.255,17500.0,17500.0,17,1e-06,1000000.0,176000000.0,1,176,176.0,176,176,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,176,0,benign
192.168.154.39,192.168.152.2,47880.0,53.0,17,1e-06,1000000.0,88000000.0,1,88,88.0,88,88,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,88,0,benign
192.168.154.39,192.168.152.2,59781.0,53.0,17,1e-06,1000000.0,88000000.0,1,88,88.0,88,88,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,88,0,benign
192.168.152.2,192.168.154.39,53.0,59781.0,17,1e-06,1000000.0,145000000.0,1,145,145.0,145,145,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,145,0,benign
192.168.152.2,192.168.154.39,53.0,47880.0,17,1e-06,1000000.0,133000000.0,1,133,133.0,133,133,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,133,0,benign
192.168.153.125,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
192.168.153.125,239.255.255.250,58950.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
192.168.158.162,239.255.255.250,60113.0,1900.0,17,0.0425648689270019,187.94842323419036,67426.49683526579,8,2870,358.75,322,396,34.84967718645325,0.0040599618639264,0,0,0,0,0,0,,0,0,8,0,2870,0,benign
192.168.157.237,224.0.0.251,45211.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,56222.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.154.39,185.15.59.224,39834.0,443.0,6,1.123654842376709,16.01915403303663,1831.5232777771885,18,2058,114.33333333333331,66,583,134.6804496926401,0.0613292946534998,1,0,1,0,3,17,64240.0,0,22,18,0,2058,0,benign
185.15.59.224,192.168.154.39,443.0,39834.0,6,1.1232788562774658,15.134265107008083,22308.797018618563,17,25059,1474.0588235294117,66,2962,1336.2746476018804,0.0654433369636535,1,0,1,0,12,17,43440.0,0,31,17,0,25059,0,benign
192.168.154.39,185.15.59.224,39834.0,443.0,6,0.0005176067352294,3863.9373560571166,208652.6172270843,2,108,54.0,54,54,0.0,9.965896606445312e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
192.168.158.126,224.0.0.251,5353.0,5353.0,17,1.0013303756713867,3.99468556750615,327.5642165355044,4,328,82.0,82,82,0.0,0.334306001663208,0,0,0,0,0,0,,0,0,4,0,328,0,benign
192.168.158.66,224.0.0.252,64099.0,5355.0,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
192.168.158.66,224.0.0.252,63722.0,5355.0,17,1e-06,1000000.0,69000000.0,1,69,69.0,69,69,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,69,0,benign
192.168.154.60,239.255.255.250,49768.0,1900.0,17,2.959033727645874,1.3517926350850655,286.5800386380339,4,848,212.0,212,212,0.0,1.0104907353719077,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.156.58,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.197,224.0.0.251,5353.0,5353.0,17,9.98873734474182,3.704171881091377,289.42597049284245,37,2891,78.13513513513513,70,81,4.25677344007408,0.2781713406244914,0,0,0,0,0,0,,0,0,37,0,2891,0,benign
192.168.159.87,239.255.255.250,64136.0,3702.0,17,6.404192209243774,1.0930340269763046,762.9377508294607,7,4886,698.0,698,698,0.0,1.0673065980275471,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
192.168.154.133,224.0.0.251,5353.0,5353.0,17,10.02443528175354,4.090005955211076,321.01558936266446,41,3218,78.48780487804878,70,81,4.129902851275755,0.2506449162960052,0,0,0,0,0,0,,0,0,41,0,3218,0,benign
192.168.158.125,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.6,224.0.0.252,49859.0,5355.0,17,0.4124832153320312,4.848682141866272,363.6511606399704,2,150,75.0,75,75,0.0,0.4129292964935303,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.157.245,224.0.0.253,59976.0,3544.0,17,1e-06,1000000.0,82000000.0,1,82,82.0,82,82,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,82,0,benign
192.168.155.214,224.0.1.60,57282.0,427.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.156.30,192.168.154.39,,,1,13.518398761749268,469.4342955732454,28166.057734394723,6346,380760,60.0,60,60,0.0,0.0021294519786669,0,0,0,0,0,0,,0,0,6346,0,380760,0,ICMP flood
192.168.154.39,192.168.156.30,,,1,13.519100666046144,468.8181674627355,19690.363033434893,6338,266196,42.0,42,42,0.0,0.0021321790459518,0,0,0,0,0,0,,0,0,6338,0,266196,0,ICMP flood
192.168.154.39,192.168.152.2,58051.0,53.0,17,1e-06,1000000.0,90000000.0,1,90,90.0,90,90,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,90,0,benign
192.168.154.39,192.168.152.2,44918.0,53.0,17,1e-06,1000000.0,90000000.0,1,90,90.0,90,90,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,90,0,benign
192.168.152.2,192.168.154.39,53.0,44918.0,17,1e-06,1000000.0,147000000.0,1,147,147.0,147,147,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,147,0,benign
192.168.152.2,192.168.154.39,53.0,58051.0,17,1e-06,1000000.0,135000000.0,1,135,135.0,135,135,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,135,0,benign
192.168.156.226,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.159.52,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.158.125,239.255.255.250,64625.0,1900.0,17,3.0345799922943115,1.3181395811470362,279.44559120317166,4,848,212.0,212,212,0.0,1.011410156885783,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.154.39,185.15.59.224,39850.0,443.0,6,0.7176759243011475,13.933865776168703,2243.3523899631614,10,1610,161.0,66,583,186.04658914727068,0.0792715814378526,1,0,1,0,3,9,64240.0,0,14,10,0,1610,0,benign
185.15.59.224,192.168.154.39,443.0,39850.0,6,0.7201292514801025,11.109116847506703,7888.861601335699,8,5681,710.125,66,2962,978.1389672667756,0.1027678421565464,1,0,1,0,6,8,43440.0,0,16,8,0,5681,0,benign
192.168.154.39,185.15.59.224,39850.0,443.0,6,0.0017213821411132,1161.8570637119117,62740.281440443214,2,108,54.0,54,54,0.0,0.0003969669342041,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
192.168.157.6,224.0.0.252,58719.0,5355.0,17,0.4131298065185547,4.841093449184899,363.08200868886746,2,150,75.0,75,75,0.0,0.4134068489074707,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.155.222,239.255.255.250,60652.0,1900.0,17,3.042597532272339,1.3146661553401815,278.7092249321185,4,848,212.0,212,212,0.0,1.006912072499593,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.157.6,224.0.0.252,53919.0,5355.0,17,0.4120585918426513,4.853678674812634,364.02590061094753,2,150,75.0,75,75,0.0,0.4136137962341308,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.152.190,224.0.0.251,5353.0,5353.0,17,1.2427129745483398,6.43752834632436,592.252607861841,8,736,92.0,92,92,0.0,0.1774149281638009,0,0,0,0,0,0,,0,0,8,0,736,0,benign
192.168.157.6,239.255.255.250,50359.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
192.168.157.178,192.168.159.255,138.0,138.0,17,1e-06,1000000.0,243000000.0,1,243,243.0,243,243,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,243,0,benign
192.168.154.39,185.15.59.224,32786.0,443.0,6,0.1390349864959716,71.92434258473304,11263.352048769197,10,1566,156.6,66,583,179.4604258449323,0.0157761043972439,1,0,1,0,3,9,64240.0,0,14,10,0,1566,0,benign
185.15.59.224,192.168.154.39,443.0,32786.0,6,0.1393628120422363,57.40412297059176,45729.55946144766,8,6373,796.625,66,2962,1044.7597040878416,0.0199534211839948,1,0,1,0,6,8,43440.0,0,16,8,0,6373,0,benign
192.168.154.39,185.15.59.224,32786.0,443.0,6,0.0002133846282958,9372.746368715085,506128.3039106145,2,108,54.0,54,54,0.0,6.67572021484375e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
192.168.154.39,192.168.152.2,41847.0,53.0,17,1e-06,1000000.0,100000000.0,1,100,100.0,100,100,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,100,0,benign
192.168.157.237,224.0.0.251,51020.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.152.2,192.168.154.39,53.0,41847.0,17,1e-06,1000000.0,292000000.0,1,292,292.0,292,292,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,292,0,benign
192.168.157.237,224.0.0.251,52258.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
185.125.190.48,192.168.154.39,80.0,39152.0,6,1e-06,1000000.0,66000000.0,1,66,66.0,66,66,0.0,0.0,0,0,0,0,0,1,509.0,0,1,1,0,66,0,benign
192.168.152.122,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,132000000.0,1,132,132.0,132,132,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,132,0,benign
192.168.154.232,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,139000000.0,1,139,139.0,139,139,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,139,0,benign
192.168.156.213,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,132000000.0,1,132,132.0,132,132,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,132,0,benign
192.168.155.175,192.168.154.39,58962.0,8000.0,6,1e-06,1000000.0,60000000.0,1,60,60.0,60,60,0.0,0.0,0,0,0,0,0,1,64240.0,0,1,1,0,60,0,benign
192.168.154.39,192.168.155.175,8000.0,58962.0,6,1e-06,1000000.0,66000000.0,1,66,66.0,66,66,0.0,0.0,0,0,0,0,0,1,64240.0,0,1,1,0,66,0,benign
192.168.159.87,239.255.255.250,52832.0,3702.0,17,6.397097587585449,1.094246242793697,763.7838774700004,7,4886,698.0,698,698,0.0,1.0655992031097412,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
192.168.154.119,239.255.255.250,59373.0,1900.0,17,3.065734624862671,1.3047443727061598,276.6058070137059,4,848,212.0,212,212,0.0,1.0072180430094402,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.155.202,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.6,192.168.159.255,137.0,137.0,17,13.970805406570436,1.3599788592763842,125.11805505342734,19,1748,92.0,92,92,0.0,0.7764624489678277,0,0,0,0,0,0,,0,0,19,0,1748,0,benign
192.168.159.92,224.0.0.251,5353.0,5353.0,17,14.986276626586914,1.2678265905149784,255.3002387005425,19,3826,201.3684210526316,83,310,113.79914592840797,0.8343904150856866,0,0,0,0,0,0,,0,0,19,0,3826,0,benign
192.168.157.6,224.0.0.251,5353.0,5353.0,17,14.99392819404602,2.1341972287627047,172.86997552977903,32,2592,81.0,81,81,0.0,0.4836466004771571,0,0,0,0,0,0,,0,0,32,0,2592,0,benign
192.168.157.6,224.0.0.252,50451.0,5355.0,17,0.413428783416748,4.837592543681079,362.8194407760809,2,150,75.0,75,75,0.0,0.4126765727996826,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.156.58,239.255.255.250,54829.0,3702.0,17,7.434646368026733,0.9415377212968778,657.1933294652208,7,4886,698.0,698,698,0.0,1.2414958079655964,0,0,0,0,0,0,,0,0,7,0,4886,0,benign
192.168.159.52,239.255.255.250,57134.0,1900.0,17,3.0231635570526123,1.3231172989858808,280.5008673850067,4,848,212.0,212,212,0.0,1.0077650547027588,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.157.222,192.168.159.255,59851.0,1947.0,17,1e-06,1000000.0,82000000.0,1,82,82.0,82,82,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,82,0,benign
192.168.155.108,224.0.0.251,5353.0,5353.0,17,2.949930429458618,1.0169731360581853,83.39179715677119,3,246,82.0,82,82,0.0,1.4997543096542358,0,0,0,0,0,0,,0,0,3,0,246,0,benign
192.168.158.126,192.168.159.255,137.0,137.0,17,1.5126450061798096,1.98328093355923,182.4618458874492,3,276,92.0,92,92,0.0,0.7561910152435303,0,0,0,0,0,0,,0,0,3,0,276,0,benign
192.168.154.39,185.15.59.224,32792.0,443.0,6,1.156696081161499,14.697032588654931,2141.4441012998977,17,2477,145.7058823529412,66,583,170.00800154179595,0.0724419355392456,1,0,1,0,4,16,64240.0,0,22,17,0,2477,0,benign
185.15.59.224,192.168.154.39,443.0,32792.0,6,1.1631081104278564,14.616010195085344,22425.258465788884,17,26083,1534.2941176470588,66,2962,1341.7824322848453,0.0726635754108429,1,0,1,0,13,17,43440.0,0,32,17,0,26083,0,benign
192.168.154.39,185.15.59.224,32792.0,443.0,6,0.0008237361907958,2427.9617945007235,131109.93690303908,2,108,54.0,54,54,0.0,7.319450378417969e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
192.168.153.150,192.168.159.255,36169.0,21027.0,17,1e-06,1000000.0,285000000.0,1,285,285.0,285,285,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,285,0,benign
192.168.157.6,224.0.0.252,61646.0,5355.0,17,0.4328200817108154,4.620857683161478,346.56432623711083,2,150,75.0,75,75,0.0,0.4298646450042724,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.157.6,224.0.0.252,59274.0,5355.0,17,0.4315989017486572,4.633932088095778,347.5449066071834,2,150,75.0,75,75,0.0,0.4294261932373047,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.152.154,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.159.129,224.0.0.251,5353.0,5353.0,17,13.373459100723268,0.523424788402084,96.38493603575516,7,1289,184.14285714285717,93,343,110.65024261372494,2.2300201654434204,0,0,0,0,0,0,,0,0,7,0,1289,0,benign
192.168.158.125,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,87000000.0,1,87,87.0,87,87,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,87,0,benign
192.168.157.6,224.0.0.252,52453.0,5355.0,17,0.4262740612030029,4.691817265061191,351.88629487958934,2,150,75.0,75,75,0.0,0.4200799465179443,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.159.82,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.154.39,185.15.59.224,39866.0,443.0,6,0.583085298538208,18.86516437230873,3749.022665260625,11,2186,198.72727272727272,66,583,214.15232471728663,0.0577883958816528,1,0,0,0,4,10,64240.0,0,15,11,0,2186,0,benign
185.15.59.224,192.168.154.39,443.0,39866.0,6,0.5481925010681152,18.24176722686956,20386.99905274942,10,11176,1117.6,66,2962,1196.1951903152485,0.0608967145284016,1,0,0,0,7,10,43440.0,0,18,10,0,11176,0,benign
192.168.157.237,224.0.0.251,50536.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,47419.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,46415.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.157.237,224.0.0.251,36914.0,5353.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.152.122,224.0.0.253,49933.0,3544.0,17,1e-06,1000000.0,82000000.0,1,82,82.0,82,82,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,82,0,benign
192.168.155.21,192.168.159.255,137.0,137.0,17,3.80704665184021,2.3640372244058727,217.49142464534023,9,828,92.0,92,92,0.0,0.476028561592102,0,0,0,0,0,0,,0,0,9,0,828,0,benign
192.168.156.102,224.0.0.251,5353.0,5353.0,17,1.0061159133911133,1.9878425272680569,168.96661481778483,2,170,85.0,85,85,0.0,1.000976800918579,0,0,0,0,0,0,,0,0,2,0,170,0,benign
185.15.59.224,192.168.154.39,443.0,43852.0,6,0.0002961158752441,6754.112721417069,526820.7922705314,2,156,78.0,66,90,16.97056274847714,2.384185791015625e-07,0,0,1,0,1,2,84.0,0,4,2,0,156,0,benign
185.15.59.224,192.168.154.39,443.0,39866.0,6,0.0002603530883789,7681.875457875458,599186.2857142857,2,156,78.0,66,90,16.97056274847714,0.0,0,0,1,0,1,2,84.0,0,4,2,0,156,0,benign
192.168.154.39,185.15.59.224,43852.0,443.0,6,0.0318605899810791,62.77347661131607,3766.408596678964,2,120,60.0,54,66,8.48528137423857,0.0297286510467529,0,1,1,0,0,1,501.0,0,3,2,0,120,0,benign
192.168.154.39,185.15.59.224,39866.0,443.0,6,0.0311219692230224,64.26328570881373,3855.797142528824,2,120,60.0,54,66,8.48528137423857,0.028437852859497,0,1,1,0,0,1,501.0,0,3,2,0,120,0,benign
192.168.157.197,224.0.0.251,5353.0,5353.0,17,10.027628898620604,4.4876012519958906,353.0246318236767,45,3540,78.66666666666667,69,93,4.577613510831322,0.2277933250774036,0,0,0,0,0,0,,0,0,45,0,3540,0,benign
192.168.156.226,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,128000000.0,1,128,128.0,128,128,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,128,0,benign
192.168.157.245,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,139000000.0,1,139,139.0,139,139,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,139,0,benign
192.168.152.223,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,127000000.0,1,127,127.0,127,127,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,127,0,benign
192.168.154.39,185.15.59.224,47830.0,443.0,6,0.6475162506103516,15.44362784806398,2580.630213411491,10,1671,167.1,66,583,196.4464586372356,0.07182953092787,1,0,1,0,3,9,64240.0,0,14,10,0,1671,0,benign
185.15.59.224,192.168.154.39,443.0,47830.0,6,0.6760959625244141,11.83263980771238,8413.006903283504,8,5688,711.0,66,2962,978.4754906047906,0.0966115679059709,1,0,1,0,6,8,43440.0,0,16,8,0,5688,0,benign
192.168.154.39,185.15.59.224,47830.0,443.0,6,0.000481367111206,4154.833085685983,224360.98662704308,2,108,54.0,54,54,0.0,6.985664367675781e-05,0,2,0,0,0,0,0.0,0,2,2,0,108,0,benign
192.168.154.133,224.0.0.251,5353.0,5353.0,17,10.03280758857727,4.883976849689447,386.432209107061,49,3877,79.12244897959184,72,93,4.013688313453228,0.2090039004882176,0,0,0,0,0,0,,0,0,49,0,3877,0,benign
192.168.157.222,224.0.0.251,5353.0,5353.0,17,1e-06,1000000.0,131000000.0,1,131,131.0,131,131,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,131,0,benign
192.168.157.6,224.0.0.252,50163.0,5355.0,17,0.4233291149139404,4.724456526942601,354.334239520695,2,150,75.0,75,75,0.0,0.4169943332672119,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.157.6,224.0.0.252,51897.0,5355.0,17,0.4134988784790039,4.836772489823218,362.7579367367413,2,150,75.0,75,75,0.0,0.4118010997772217,0,0,0,0,0,0,,0,0,2,0,150,0,benign
192.168.159.87,239.255.255.250,54462.0,1900.0,17,3.012624740600586,1.327745851015807,281.4821204153511,4,848,212.0,212,212,0.0,1.004614273707072,0,0,0,0,0,0,,0,0,4,0,848,0,benign
192.168.155.222,192.168.159.255,57621.0,57621.0,17,1e-06,1000000.0,86000000.0,1,86,86.0,86,86,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,86,0,benign
192.168.155.222,224.0.0.251,5353.0,5353.0,17,5.586070775985718,0.3580334156520027,34.908258026070264,2,195,97.5,87,108,14.849242404917495,5.583682537078857,0,0,0,0,0,0,,0,0,2,0,195,0,benign
192.168.152.124,224.0.0.251,5353.0,5353.0,17,0.7809171676635742,7.683273269495916,1678.7952093848576,6,1311,218.5,93,387,139.48153999723405,0.1569935798645019,0,0,0,0,0,0,,0,0,6,0,1311,0,benign
192.168.153.157,224.0.0.251,5353.0,5353.0,17,0.7996819019317627,7.502983355639307,1122.9465088940162,6,898,149.66666666666666,82,253,76.65681096071415,0.1596789360046386,0,0,0,0,0,0,,0,0,6,0,898,0,benign
192.168.155.222,239.255.255.250,53592.0,1900.0,17,1e-06,1000000.0,167000000.0,1,167,167.0,167,167,0.0,0.0,0,0,0,0,0,0,,0,0,1,0,167,0,benign
192.168.154.39,185.15.59.224,60966.0,443.0,6,1.153207540512085,14.741492231702807,1730.8246173222824,17,1996,117.41176470588236,66,583,138.68582246553242,0.0720291286706924,1,0,1,0,3,16,64240.0,0,21,17,0,1996,0,benign
